true_author,provider,model,thinking,chunk_id,kind,n_words,paragraph_id,trial,guess,confidence,is_specific_person,hit,attributed_to_zvi,refused,input_tokens,output_tokens,cost_usd,reasoning
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p4,paragraph,45,4,0,Zvi Mowshowitz,38,True,1,1,0,497,461,0.008406,"The excerpt's analytical framing around AI model capability comparisons ('focus will be on the delta'), the references to incremental Claude model updates (Opus 4.7, 4.8, Mythos), and the systematic, benchmark-oriented prose style are characteristic of Zvi Mowshowitz, who regularly publishes detailed AI model evaluation posts on his Substack. The language is precise and focused on incremental capability differences, consistent with his writing cadence."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p1s1,sentence,20,1,0,Casey Newton,8,True,0,0,0,459,460,0.008277,"The excerpt is extremely short and generic tech-journalism prose about an AI or software update, using casual phrasing like 'hot new features' that is characteristic of newsletter-style tech writing. Casey Newton of Platformer writes in this breezy, accessible style about AI products, but with such a brief sample the confidence is very low."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p4s1,sentence,18,4,0,Zvi Mowshowitz,12,True,1,1,0,464,589,0.010227,"The excerpt reads like a section header or analytical question from an AI-focused newsletter or blog post, comparing specific model versions (Opus 4.7, 4.8) and codenames (Mythos), which is consistent with the style of Zvi Mowshowitz's detailed AI capability analyses. However, the excerpt is far too short and generic to attribute with any real confidence."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p2,paragraph,11,2,0,Ethan Mollick,18,True,0,0,0,450,530,0.0093,"The excerpt's first-person, wry tone about having to read yet another lengthy AI system card fits the voice of someone who regularly writes hands-on commentary about new AI releases, such as Ethan Mollick on his One Useful Thing Substack; however, the excerpt is far too short to attribute with meaningful confidence, as many AI journalists and researchers write in a similar self-deprecating style about the documentation burden of new model releases."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p1,paragraph,29,1,0,Zvi Mowshowitz,38,True,1,1,0,471,630,0.010863,"The segmented 'For everyone, that means…' construction, the slightly sardonic framing of routine AI progress ('once again smarter'), and the subject matter of Claude model updates are consistent with Zvi Mowshowitz's AI roundup writing style on his Substack. However, this casual, lightly ironic tech-newsletter voice is shared by several AI commentators, so confidence is moderate."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p4s0,sentence,27,4,0,Zvi Mowshowitz,18,True,1,1,0,468,720,0.012204,"The terse, technical phrasing and focus on incremental AI capability comparisons ('below the capability level of Claude Mythos,' 'focus will be on the delta') is consistent with Zvi Mowshowitz's style of rapid AI model evaluation posts on his blog; however, the excerpt is extremely short and 'Claude Mythos' is not a known public model name, making confident attribution very difficult."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p2s0,sentence,11,2,0,Ethan Mollick,18,True,0,0,0,450,729,0.012285,"The casual, slightly weary first-person aside about having to read a lengthy AI 'system card' fits the voice of an AI commentator/newsletter writer who regularly covers new model releases; Ethan Mollick (One Useful Thing) frequently writes in this conversational style about the practical burdens of keeping up with AI developments. However, the excerpt is far too brief to attribute with any real confidence."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p32,paragraph,15,32,0,Unknown Technical/Game Analyst Writer,3,False,0,0,0,458,302,0.005904,"The excerpt is extremely brief and technical, referencing 'Mythos' and 'RSP triggers' in what reads like a patch note, bug report, or game-mechanics analysis; there is insufficient stylistic evidence to attribute it to any specific individual with meaningful confidence."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p30,paragraph,12,30,0,Scott Alexander,8,True,0,0,0,450,358,0.00672,"The meta-commentary style of 'my summary of their summary, plus additional key points' is consistent with the kind of curated, self-aware research digesting found in long-form bloggers like Scott Alexander, who regularly summarizes studies and papers while flagging the layers of interpretation. However, the excerpt is far too short to attribute with any real confidence."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p30s0,sentence,12,30,0,Scott Alexander,5,True,0,0,0,450,400,0.00735,"The excerpt is far too brief and generic to make a confident attribution; the self-referential meta-commentary about summarizing another summary is consistent with the transparent, layered analytical style seen in Scott Alexander's Astral Codex Ten/SSC posts, but this phrasing could come from countless bloggers or newsletter writers. Confidence is near-minimal."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p32s0,sentence,15,32,0,Unknown Technical/Game Writer,3,False,0,0,0,458,484,0.008634,"The excerpt is extremely brief and highly technical, referencing 'Mythos' and 'RSP triggers' in what appears to be a game mechanics or software context; there are no distinctive stylistic markers sufficient to attribute this to a specific named individual with any confidence."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p35,paragraph,12,35,0,Ethan Mollick,5,True,0,0,0,453,377,0.007014,"The excerpt is far too short for reliable stylometric analysis; it appears to be a brief technical comparison of AI model capabilities, referencing version numbers and a model called 'Mythos,' which suggests an AI researcher or blogger writing benchmark commentary. With virtually no distinguishing style cues, any specific attribution is essentially a guess."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p33s0,sentence,12,33,0,Anonymous game or AI system reviewer,5,False,0,0,0,454,572,0.009942,"The excerpt is far too brief and context-free to attribute to a specific individual; the comparative phrasing ('better than 4.7 but still well behind Mythos') suggests a benchmark or game-system review, but no identifiable stylistic markers point to a named author."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p35s0,sentence,12,35,0,Simon Willison,5,True,0,0,0,453,543,0.009504,"The excerpt is extremely short and terse, comparing AI model capabilities with version numbers and codenames ('4.7' and 'Mythos'), which is consistent with AI commentary blogs and quick technical write-ups. Simon Willison frequently publishes brief, direct observations about AI model comparisons, but the excerpt is far too short to attribute with any real confidence."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p37s0,sentence,12,37,0,Amanda Askell,12,True,0,0,0,454,555,0.009687,"The phrase 'agentic honesty' is specific AI-safety/alignment terminology associated with Anthropic's model development work, and Amanda Askell is known for leading honesty and alignment research at Anthropic; however, the excerpt is far too short to attribute with any real confidence, and it could easily be from a changelog or release note written by any number of Anthropic team members."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p34s1,sentence,15,34,0,Zac Hatfield-Dodds,8,True,0,0,0,455,669,0.0114,"The excerpt appears to be from an AI model safety or capability evaluation report, referencing 'Mythos' (likely a codename for an AI model) and its cyber capabilities relative to other capability domains—a framing common in third-party evaluations by organizations like METR or Anthropic's safety team. The terse, technical register is consistent with evaluation reporting, but the excerpt is too short to attribute confidently to any specific individual."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p41,paragraph,16,41,0,Zvi Mowshowitz,62,True,1,1,0,461,384,0.007143,"The term 'mundane alignment' is specific jargon Zvi Mowshowitz uses in his AI model evaluation blog posts, where he assesses different model versions (e.g., Claude releases) across categories including alignment behavior. The comparative phrasing and version-numbering context is consistent with his style of analyzing iterative model updates."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p37,paragraph,12,37,0,Amanda Askell,12,True,0,0,0,454,566,0.009852,"The phrase 'agentic honesty' is a term closely associated with Anthropic's alignment and model-character research, suggesting this is from an Anthropic release note or internal document; Amanda Askell is a key researcher at Anthropic focused on model honesty and character, making her a plausible author, though the excerpt is far too short to attribute confidently."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p34,paragraph,27,34,0,Zac Hatfield-Dodds,8,True,0,0,0,474,803,0.013467,"The excerpt reads like terse notes from an AI capability evaluation or model card, comparing cyber-offensive capabilities across systems (likely AI models, with '4.7' possibly referencing a model version and 'Mythos' a codename). This style matches internal or published safety evaluation reports from organizations like Anthropic or METR, but the text is too brief and generic to attribute to a specific individual with any real confidence."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p41s0,sentence,16,41,0,Zvi Mowshowitz,42,True,1,1,0,461,540,0.009483,"The term 'mundane alignment' is characteristic of Zvi Mowshowitz's AI model evaluation writing, where he routinely compares successive model versions on alignment-related properties. The terse, comparative sentence structure and use of 'robustly' as a qualifier also fit his analytical style in blog posts about AI systems."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p49,paragraph,5,49,0,Unknown bureaucratic/administrative author,2,False,0,0,0,444,191,0.004197,"The excerpt is far too short and generic—just two brief, formulaic sentences—to permit any meaningful stylometric analysis. It reads like boilerplate administrative or legal language, making it impossible to attribute to a specific individual."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p40,paragraph,18,40,0,Zvi Mowshowitz,35,True,1,1,0,463,667,0.011394,"The terse, evaluative phrasing comparing version numbers (4.7 vs 4.8) and the specific term 'mundane safety'—used to distinguish everyday from catastrophic AI risk—is consistent with Zvi Mowshowitz's style in his AI model evaluation posts on his blog 'Don't Worry About the Vase,' where he regularly assesses new model releases using this kind of structured comparative language. However, it could equally be from an Anthropic or similar lab system card, so confidence is low."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p49s0,sentence,3,49,0,Unknown Technical/Legal Writer,2,False,0,0,0,441,212,0.004503,"The excerpt is only three words of boilerplate legal or compliance language, providing virtually no stylistic, thematic, or linguistic cues to attribute to any specific individual. No meaningful authorship attribution is possible from this fragment."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p45s0,sentence,24,45,0,Zvi Mowshowitz,35,True,1,1,0,469,436,0.007947,"The excerpt's casual, parenthetical, self-aware wit combined with AI safety evaluation subject matter (testing models for 'underhanded tasks') is characteristic of Zvi Mowshowitz's blog writing style, where he frequently discusses AI capability and safety benchmarks with sardonic asides. However, the excerpt is very short and could also come from other AI safety commentators or researchers."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p50s1,sentence,1,50,0,Unknown Author,1,False,0,0,0,437,154,0.003621,"The excerpt consists of a single word, 'Fair.', which provides virtually no stylistic, tonal, or thematic cues for authorship attribution. No meaningful analysis is possible from a single-word excerpt."
Zvi Mowshowitz,anthropic,claude-sonnet-4-6,high,p43,paragraph,23,43,0,Zvi Mowshowitz,42,True,1,1,0,468,553,0.009699,"The excerpt has the terse, technically analytical style characteristic of Zvi Mowshowitz's AI model evaluation writing, where he often notes specific capability tradeoffs (prompt injections, computer use, adversarial robustness) and training decisions in his Substack posts about new AI releases. The observation about 'taking out training to avoid dishonesty' causing regressions is the kind of nuanced safety-capability tradeoff commentary he frequently highlights."
